SEQ_NAME	START	END	STRAND	NAME
chrIII	263943	264503	-	YCR087C-A
chrIII	265022	266979	+	YCR088W
chrIII	267434	272263	+	YCR089W
chrIII	272245	272900	-	YCR090C
chrIII	274345	277027	+	YCR091W
chrIII	276609	279856	-	YCR092C
chrIII	280117	286443	+	YCR093W
chrIII	286699	288211	+	YCR094W
chrIII	288114	289296	-	YCR095C
chrIII	289639	289797	+	YCR095W-A
chrIII	293179	293538	-	YCR096C
chrIII	293823	294348	+	YCR097W
chrIII	294439	294705	+	YCR097W-A
chrIII	296791	298664	-	YCR098C
chrIII	300832	301299	-	YCR099C
chrIII	301271	302221	-	YCR100C
chrIII	302482	303030	-	YCR101C
chrIII	304265	305537	-	YCR102C
chrIII	306735	306932	+	YCR102W-A
chrIII	307801	308175	+	YCR104W
chrIII	309070	310155	+	YCR105W
chrIII	310928	313784	+	YCR106W
chrIII	313400	315239	+	YCR107W
chrIII	315997	316188	-	YCR108C
chrIV	1802	2953	+	YDL248W
chrIV	3762	3836	+	YDL247W-A
chrIV	5985	7814	+	YDL247W
chrIV	8683	9756	-	YDL246C
chrIV	11657	13360	-	YDL245C
chrIV	16204	17226	+	YDL244W
chrIV	17474	18894	-	YDL243C
chrIV	18959	19312	+	YDL242W
chrIV	20557	21255	+	YDL241W
chrIV	22471	22608	-	YDL240C-A
chrIV	22657	26115	+	YDL240W
chrIV	26403	28775	-	YDL239C
chrIV	28919	30482	-	YDL238C
chrIV	30634	31908	+	YDL237W
chrIV	32281	33374	+	YDL236W
chrIV	33272	34032	-	YDL235C
chrIV	34179	36620	-	YDL234C
chrIV	36775	38340	+	YDL233W
chrIV	38468	38885	+	YDL232W
chrIV	38867	42244	-	YDL231C
chrIV	42674	43743	+	YDL230W
chrIV	44035	46008	+	YDL229W
chrIV	45277	45918	-	YDL228C
chrIV	46271	48031	-	YDL227C
chrIV	50899	52196	-	YDL226C
chrIV	52395	54188	+	YDL225W
chrIV	54251	56710	-	YDL224C
chrIV	57265	60405	-	YDL223C
chrIV	60872	61801	-	YDL222C
chrIV	62011	62562	+	YDL221W
chrIV	61888	65038	-	YDL220C
chrIV	65196	66042	+	YDL219W
chrIV	66148	67683	+	YDL218W
chrIV	67880	68766	-	YDL217C
chrIV	68871	70329	-	YDL216C
chrIV	70486	73964	-	YDL215C
chrIV	74335	76712	-	YDL214C
chrIV	77216	77975	-	YDL213C
chrIV	78404	79203	+	YDL212W
chrIV	79176	80481	-	YDL211C
chrIV	84270	85985	+	YDL210W
chrIV	86011	87248	-	YDL209C
chrIV	87475	88109	+	YDL208W
chrIV	88210	89938	+	YDL207W
chrIV	90027	92483	+	YDL206W
chrIV	92596	93929	-	YDL205C
chrIV	94107	95965	+	YDL204W
chrIV	95903	98130	-	YDL203C
chrIV	98422	99315	+	YDL202W
chrIV	99485	100504	+	YDL201W
chrIV	100429	101071	-	YDL200C
chrIV	101206	103408	-	YDL199C
chrIV	103527	104579	-	YDL198C
chrIV	104823	106508	-	YDL197C
chrIV	106741	107070	+	YDL196W
chrIV	107089	111156	+	YDL195W
chrIV	111580	114234	+	YDL194W
chrIV	114565	115999	+	YDL193W
chrIV	116278	116925	+	YDL192W
chrIV	117642	118616	+	YDL191W
chrIV	118499	121785	-	YDL190C
chrIV	121987	123695	+	YDL189W
chrIV	123711	125180	-	YDL188C
chrIV	125358	126143	-	YDL187C
chrIV	125616	126449	+	YDL186W
chrIV	126608	126835	-	YDL185C-A
chrIV	126689	130107	+	YDL185W
chrIV	130197	130506	-	YDL184C
chrIV	130815	131907	-	YDL183C
chrIV	133399	134811	+	YDL182W
chrIV	135099	135545	+	YDL181W
chrIV	135764	137602	+	YDL180W
chrIV	138196	139357	+	YDL179W
chrIV	139497	141185	+	YDL178W
chrIV	141113	141785	-	YDL177C
chrIV	141960	144338	+	YDL176W
chrIV	144266	145545	-	YDL175C
chrIV	145734	147617	-	YDL174C
chrIV	148191	149078	+	YDL173W
chrIV	148607	149086	-	YDL172C
chrIV	149203	155640	-	YDL171C
chrIV	156318	158057	+	YDL170W
chrIV	157991	158755	-	YDL169C
chrIV	159562	160967	+	YDL168W
chrIV	160816	163210	-	YDL167C
chrIV	163374	164096	-	YDL166C
chrIV	164241	164900	+	YDL165W
chrIV	164825	167305	-	YDL164C
chrIV	166956	167258	+	YDL163W
chrIV	167359	167715	-	YDL162C
chrIV	167698	169186	+	YDL161W
chrIV	169169	169636	-	YDL160C-A
chrIV	169968	172214	-	YDL160C
chrIV	172182	172313	+	YDL159W-A
chrIV	172435	174150	+	YDL159W
chrIV	173056	173232	-	YDL159C-B
chrIV	173860	174623	-	YDL158C
chrIV	174050	174623	-	YDL157C
chrIV	174824	176786	+	YDL156W
chrIV	176643	178187	+	YDL155W
chrIV	178334	181039	+	YDL154W
chrIV	181045	183044	-	YDL153C
chrIV	182822	183187	+	YDL152W
chrIV	183318	183899	-	YDL151C
chrIV	183247	184706	+	YDL150W
chrIV	184880	188015	+	YDL149W
chrIV	188189	190616	-	YDL148C
chrIV	190893	192407	+	YDL147W
chrIV	192559	194381	+	YDL146W
chrIV	194395	198431	-	YDL145C
chrIV	198570	199749	-	YDL144C
chrIV	199961	201680	+	YDL143W
chrIV	201592	202633	-	YDL142C
chrIV	202800	205374	+	YDL141W
chrIV	205360	210561	-	YDL140C
chrIV	211254	212037	-	YDL139C
chrIV	213175	215786	+	YDL138W
chrIV	216056	217204	+	YDL137W
chrIV	217567	218442	+	YDL136W
chrIV	218402	219333	-	YDL135C
chrIV	219580	221242	-	YDL134C
chrIV	221523	221819	-	YDL133C-A
chrIV	222292	223839	+	YDL133W
chrIV	224304	226751	+	YDL132W
chrIV	227357	228817	+	YDL131W
chrIV	229152	229593	+	YDL130W-A
chrIV	229889	230620	+	YDL130W
chrIV	230874	232339	+	YDL129W
chrIV	232591	234079	+	YDL128W
chrIV	234906	236020	+	YDL127W
chrIV	236081	238708	-	YDL126C
chrIV	238902	239586	-	YDL125C
chrIV	240206	241269	+	YDL124W
chrIV	241388	242328	+	YDL123W
chrIV	242340	245062	+	YDL122W
chrIV	244964	245593	-	YDL121C
chrIV	245843	246601	+	YDL120W
chrIV	246533	247664	-	YDL119C
chrIV	247302	247682	+	YDL118W
chrIV	248284	251366	+	YDL117W
chrIV	251525	253817	+	YDL116W
chrIV	253903	255168	-	YDL115C
chrIV	254935	255048	+	YDL114W-A
chrIV	255604	256530	+	YDL114W
chrIV	256513	258618	-	YDL113C
chrIV	258915	263225	+	YDL112W
chrIV	263250	264179	-	YDL111C
chrIV	264328	265021	-	YDL110C
chrIV	265258	267201	-	YDL109C
chrIV	267666	268737	+	YDL108W
chrIV	268894	270128	+	YDL107W
chrIV	269955	271965	-	YDL106C
chrIV	272345	273756	+	YDL105W
chrIV	273654	274895	-	YDL104C
chrIV	275055	276654	-	YDL103C
chrIV	276791	280274	+	YDL102W
chrIV	280179	281890	-	YDL101C
chrIV	282031	283212	-	YDL100C
chrIV	283365	284525	+	YDL099W
chrIV	284443	285175	-	YDL098C
chrIV	285293	286740	-	YDL097C
chrIV	286998	287324	-	YDL096C
chrIV	287029	289589	+	YDL095W
chrIV	289604	290378	-	YDL094C
chrIV	289861	292408	+	YDL093W
chrIV	292758	293367	+	YDL092W
chrIV	293290	294847	-	YDL091C
chrIV	294903	296337	-	YDL090C
chrIV	296527	298346	+	YDL089W
chrIV	298263	300131	-	YDL088C
chrIV	300054	301012	-	YDL087C
chrIV	301408	302293	+	YDL086W
chrIV	301399	302218	-	YDL086C-A
chrIV	302219	302729	-	YDL085C-A
chrIV	303122	304935	+	YDL085W
chrIV	305069	306664	+	YDL084W
chrIV	306796	307807	-	YDL083C
chrIV	308395	309524	+	YDL082W
chrIV	309694	310188	-	YDL081C
chrIV	310475	312454	-	YDL080C
chrIV	312823	314784	-	YDL079C
chrIV	315273	316460	-	YDL078C
chrIV	316971	320120	-	YDL077C
chrIV	320441	321699	-	YDL076C
chrIV	322195	323055	+	YDL075W
chrIV	322971	323471	-	snR63
chrIV	323938	326221	-	YDL074C
chrIV	326427	329623	+	YDL073W
chrIV	329748	330510	-	YDL072C
chrIV	330666	331040	-	YDL071C
chrIV	331001	333097	+	YDL070W
chrIV	333007	333943	-	YDL069C
chrIV	333544	334045	+	YDL068W
chrIV	333967	334442	-	YDL067C
chrIV	334818	336262	+	YDL066W
chrIV	336225	337296	-	YDL065C
chrIV	337458	338170	+	YDL064W
chrIV	338128	340221	-	YDL063C
chrIV	339857	340282	+	YDL062W
chrIV	340461	340820	-	YDL061C
chrIV	341619	343985	+	YDL060W
chrIV	344239	345034	-	YDL059C
chrIV	345665	351037	+	YDL058W
chrIV	351399	352461	+	YDL057W
chrIV	352877	355378	+	YDL056W
chrIV	355427	356908	-	YDL055C
chrIV	359746	361374	-	YDL054C
chrIV	361509	362454	-	YDL053C
chrIV	362595	363635	-	YDL052C
chrIV	363929	364876	+	YDL051W
chrIV	364446	364817	-	YDL050C
chrIV	364802	365973	-	YDL049C
chrIV	366653	368261	-	YDL048C
chrIV	369771	370706	+	YDL047W
chrIV	371200	372038	+	YDL046W
chrIV	372224	372656	+	YDL045W-A
chrIV	372561	373718	-	YDL045C
chrIV	373891	375314	-	YDL044C
chrIV	375389	376518	-	YDL043C
chrIV	376637	378501	-	YDL042C
chrIV	378068	378875	+	YDL041W
chrIV	378762	381465	-	YDL040C
chrIV	381985	384081	-	YDL039C
chrIV	384601	385587	-	YDL037C
chrIV	387368	388881	-	YDL036C
chrIV	389037	392341	-	YDL035C
chrIV	391783	392127	+	YDL034W
chrIV	392454	393951	-	YDL033C
chrIV	393690	394001	+	YDL032W
chrIV	394165	397280	+	YDL031W
chrIV	397476	399220	+	YDL030W
chrIV	399320	400765	+	YDL029W
chrIV	400843	403467	-	YDL028C
chrIV	403602	405003	-	YDL027C
chrIV	404749	405060	+	YDL026W
chrIV	405237	407402	-	YDL025C
chrIV	405410	405514	+	YDL025W-A
chrIV	408451	409857	-	YDL024C
chrIV	409808	410056	-	YDL022C-A
chrIV	411761	412081	-	YDL023C
chrIV	411760	413156	+	YDL022W
chrIV	413929	414963	+	YDL021W
chrIV	414970	416939	-	YDL020C
chrIV	417573	421727	-	YDL019C
chrIV	422744	423570	-	YDL018C
chrIV	424107	425860	+	YDL017W
chrIV	425570	425872	-	YDL016C
chrIV	425778	426980	-	YDL015C
chrIV	427221	428512	+	YDL014W
chrIV	428932	431040	+	YDL013W
chrIV	430957	431534	-	YDL012C
chrIV	432308	432631	-	YDL011C
chrIV	432302	433283	+	YDL010W
chrIV	432925	433248	-	YDL009C
chrIV	433467	434108	+	YDL008W
chrIV	436567	436824	-	YDL007C-A
chrIV	438014	439433	+	YDL007W
chrIV	439583	440870	+	YDL006W
chrIV	440787	442333	-	YDL005C
chrIV	442986	443709	+	YDL004W
chrIV	444559	446490	+	YDL003W
chrIV	446682	447663	-	YDL002C
chrIV	447906	449392	+	YDL001W
chrIV	450109	452728	-	YDR001C
chrIV	453016	453830	+	YDR002W
chrIV	454077	455073	+	YDR003W
chrIV	454323	455073	+	YDR003W-A
chrIV	455215	456767	+	YDR004W
chrIV	456685	458211	-	YDR005C
chrIV	458436	461353	-	YDR006C
chrIV	461832	462555	+	YDR007W
chrIV	462252	462602	-	YDR008C
chrIV	463363	465083	+	YDR009W
chrIV	465013	465738	-	YDR010C
chrIV	465919	470424	+	YDR011W
chrIV	471821	473018	+	YDR012W
chrIV	473141	473872	+	YDR013W
chrIV	473995	476209	+	YDR014W
chrIV	477797	478285	+	YDR014W-A
chrIV	477960	478199	-	YDR015C
chrIV	478352	478791	-	YDR016C
chrIV	478942	482281	-	YDR017C
chrIV	482537	483858	-	YDR018C
chrIV	483984	485369	-	YDR019C
chrIV	485330	486547	-	YDR020C
chrIV	486697	488057	+	YDR021W
chrIV	487976	488690	-	YDR022C
chrIV	489486	491029	+	YDR023W
chrIV	491030	491500	+	YDR024W
chrIV	491501	492413	+	YDR025W
chrIV	492467	494411	-	YDR026C
chrIV	494581	497441	-	YDR027C
chrIV	497557	501368	-	YDR028C
chrIV	501100	501414	+	YDR029W
chrIV	501613	503281	-	YDR030C
chrIV	503468	504011	+	YDR031W
chrIV	503946	504764	-	YDR032C
chrIV	507901	509591	+	YDR033W
chrIV	509664	512248	-	YDR034C
chrIV	514043	519356	-	YDR034C-D
chrIV	518040	519356	-	YDR034C-C
chrIV	520516	520692	-	YDR034C-A
chrIV	521297	521698	+	YDR034W-B
chrIV	521795	523158	+	YDR035W
chrIV	523072	524723	-	YDR036C
chrIV	525419	527281	+	YDR037W
chrIV	527422	530697	-	YDR038C
chrIV	531307	534582	-	YDR039C
chrIV	535192	538467	-	YDR040C
chrIV	539795	540575	+	YDR041W
chrIV	540498	541251	-	YDR042C
chrIV	541474	541701	-	snR47
chrIV	542674	543369	-	YDR043C
chrIV	546599	547765	+	YDR044W
chrIV	547758	548465	-	YDR045C
chrIV	548680	550666	-	YDR046C
chrIV	551736	553024	+	YDR047W
chrIV	553084	553398	-	YDR048C
chrIV	553217	555310	+	YDR049W
chrIV	555649	556502	-	YDR050C
chrIV	556996	558106	-	YDR051C
chrIV	558270	560779	-	YDR052C
chrIV	560249	560644	+	YDR053W
chrIV	560953	562501	-	YDR054C
chrIV	563466	564988	+	YDR055W
chrIV	564919	565698	-	YDR056C
chrIV	565944	567641	+	YDR057W
chrIV	567591	568742	-	YDR058C
chrIV	569124	569816	-	YDR059C
chrIV	570608	573814	+	YDR060W
chrIV	574109	575893	+	YDR061W
chrIV	576114	578446	+	YDR062W
chrIV	578595	579187	+	YDR063W
chrIV	579437	580530	+	YDR064W
chrIV	580650	582124	+	YDR065W
chrIV	581796	582596	-	YDR066C
chrIV	582691	583519	-	YDR067C
chrIV	583660	584737	+	YDR068W
chrIV	584634	587766	-	YDR069C
chrIV	587945	588439	-	YDR070C
chrIV	588746	589465	-	YDR071C
chrIV	589667	591470	-	YDR072C
chrIV	592355	593202	+	YDR073W
chrIV	593799	596821	+	YDR074W
chrIV	596982	598241	+	YDR075W
chrIV	598468	599688	+	YDR076W
chrIV	600762	602139	+	YDR077W
chrIV	602041	602886	-	YDR078C
chrIV	603033	603610	+	YDR079W
chrIV	603381	603844	-	YDR079C-A
chrIV	603976	607042	+	YDR080W
chrIV	607269	610168	-	YDR081C
chrIV	610349	612063	+	YDR082W
chrIV	612051	613341	+	YDR083W
chrIV	613204	614038	-	YDR084C
chrIV	614204	616207	-	YDR085C
chrIV	616727	617263	-	YDR086C
chrIV	617377	618343	-	YDR087C
chrIV	618310	619854	-	YDR088C
chrIV	622069	624813	+	YDR089W
chrIV	624729	626112	-	YDR090C
chrIV	626366	628606	-	YDR091C
chrIV	629842	630699	+	YDR092W
chrIV	631282	636120	+	YDR093W
chrIV	635804	636180	+	YDR094W
chrIV	636117	636527	-	YDR095C
chrIV	637050	640037	+	YDR096W
chrIV	640048	643930	-	YDR097C
chrIV	644129	644988	-	YDR098C
chrIV	645858	651126	-	YDR098C-B
chrIV	649804	651126	-	YDR098C-A
chrIV	653371	654655	+	YDR099W
chrIV	654973	655570	+	YDR100W
chrIV	655567	657489	-	YDR101C
chrIV	657648	657980	-	YDR102C
chrIV	658350	661103	+	YDR103W
chrIV	661173	664910	-	YDR104C
chrIV	665263	666821	-	YDR105C
chrIV	666982	667905	+	YDR106W
chrIV	668826	671049	-	YDR107C
chrIV	671205	673452	+	YDR108W
chrIV	673360	675658	-	YDR109C
chrIV	676064	677985	+	YDR110W
chrIV	678090	679985	-	YDR111C
chrIV	679544	679852	+	YDR112W
chrIV	680422	681702	-	YDR113C
chrIV	681924	682226	-	YDR114C
chrIV	682135	682606	+	YDR115W
chrIV	682605	683606	-	YDR116C
chrIV	683901	685681	-	YDR117C
chrIV	685865	687966	+	YDR118W
chrIV	687768	687884	+	YDR118W-A
chrIV	688132	690588	+	YDR119W
chrIV	690970	691459	+	YDR119W-A
chrIV	691339	693234	-	YDR120C
chrIV	693452	694283	+	YDR121W
chrIV	694393	698058	+	YDR122W
chrIV	698554	699468	-	YDR123C
chrIV	699860	701634	+	YDR124W
chrIV	701035	702725	-	YDR125C
chrIV	703229	704506	+	YDR126W
chrIV	704461	709320	+	YDR127W
chrIV	709549	712995	+	YDR128W
chrIV	713194	715428	-	YDR129C
chrIV	715477	716650	-	YDR130C
chrIV	716716	718540	-	YDR131C
chrIV	718699	720422	-	YDR132C
chrIV	720788	721444	-	YDR133C
chrIV	720876	721533	-	YDR134C
chrIV	722910	727621	-	YDR135C
chrIV	727711	728283	-	YDR136C
chrIV	728159	730387	+	YDR137W
chrIV	730566	732890	+	YDR138W
chrIV	733444	733975	-	YDR139C
chrIV	734124	734907	+	YDR140W
chrIV	734901	739997	-	YDR141C
chrIV	740407	741777	-	YDR142C
chrIV	741848	744020	-	YDR143C
chrIV	744228	746241	-	YDR144C
chrIV	746651	748556	+	YDR145W
chrIV	748547	750906	-	YDR146C
chrIV	751569	753272	+	YDR147W
chrIV	753391	755173	-	YDR148C
chrIV	755555	756262	-	YDR149C
chrIV	755628	763874	+	YDR150W
chrIV	763980	765271	-	YDR151C
chrIV	765682	766545	+	YDR152W
chrIV	766614	768104	-	YDR153C
chrIV	768405	768827	-	YDR154C
chrIV	768405	769037	-	YDR155C
chrIV	769491	770031	+	YDR156W
chrIV	769918	770301	+	YDR157W
chrIV	770322	771568	+	YDR158W
chrIV	771877	775782	+	YDR159W
chrIV	776163	778721	+	YDR160W
chrIV	779002	780288	+	YDR161W
chrIV	780179	781219	-	YDR162C
chrIV	781423	781950	+	YDR163W
chrIV	781930	784257	-	YDR164C
chrIV	784829	786287	+	YDR165W
chrIV	786204	789270	-	YDR166C
chrIV	789417	790169	+	YDR167W
chrIV	790288	791925	+	YDR168W
chrIV	791951	794255	-	YDR169C
chrIV	794574	794723	-	YDR169C-A
chrIV	796193	802222	-	YDR170C
chrIV	803195	804517	+	YDR170W-A
chrIV	806535	807832	+	YDR171W
chrIV	808280	810557	+	YDR172W
chrIV	810425	811695	-	YDR173C
chrIV	812087	813022	+	YDR174W
chrIV	813077	814199	-	YDR175C
chrIV	814417	816593	+	YDR176W
chrIV	816780	817636	+	YDR177W
chrIV	817848	818691	+	YDR178W
chrIV	818585	819204	-	YDR179C
chrIV	819340	820870	+	YDR179W-A
chrIV	821152	825827	+	YDR180W
chrIV	825767	827356	-	YDR181C
chrIV	827529	829174	+	YDR182W
chrIV	829140	829633	+	YDR182W-A
chrIV	829530	830472	+	YDR183W
chrIV	830397	830654	-	YDR183C-A
chrIV	830490	831542	-	YDR184C
chrIV	831733	832576	-	YDR185C
chrIV	832737	835576	-	YDR186C
chrIV	836228	836746	-	YDR187C
chrIV	836360	838224	+	YDR188W
chrIV	838350	840506	+	YDR189W
chrIV	840527	842041	-	YDR190C
chrIV	842293	843558	+	YDR191W
chrIV	843477	844906	-	YDR192C
chrIV	844554	844952	+	YDR193W
chrIV	845797	847969	-	YDR194C
chrIV	848071	848223	+	YDR194W-A
chrIV	848360	850284	+	YDR195W
chrIV	850183	850999	-	YDR196C
chrIV	851195	852444	+	YDR197W
chrIV	852497	853999	-	YDR198C
chrIV	854175	854540	+	YDR199W
chrIV	854147	856158	-	YDR200C
chrIV	856317	856931	+	YDR201W
chrIV	856862	857984	-	YDR202C
chrIV	857682	857999	+	YDR203W
chrIV	858125	859230	+	YDR204W
chrIV	859333	861617	+	YDR205W
chrIV	861716	864812	+	YDR206W
chrIV	865060	867583	-	YDR207C
chrIV	868100	870697	+	YDR208W
chrIV	871036	871449	-	YDR209C
chrIV	871066	871484	+	YDR210W
chrIV	872112	877425	+	YDR210W-B
chrIV	872112	873428	+	YDR210W-A
chrIV	878659	883927	-	YDR210C-D
chrIV	882605	883927	-	YDR210C-C
chrIV	884676	887017	+	YDR211W
chrIV	887167	888999	+	YDR212W
chrIV	889537	892532	+	YDR213W
chrIV	892759	894024	+	YDR214W
chrIV	893871	894637	-	YDR215C
chrIV	895035	899006	+	YDR216W
chrIV	899551	903480	-	YDR217C
chrIV	903781	905052	-	YDR218C
chrIV	905255	907056	-	YDR219C
chrIV	907000	907293	-	YDR220C
chrIV	907317	909599	+	YDR221W
chrIV	910018	911452	+	YDR222W
chrIV	911806	913842	+	YDR223W
chrIV	914190	914746	-	YDR224C
chrIV	915455	916087	+	YDR225W
chrIV	916437	917281	+	YDR226W
chrIV	917446	921813	+	YDR227W
chrIV	921859	923883	-	YDR228C
chrIV	924684	926200	+	YDR229W
chrIV	926223	926570	+	YDR230W
chrIV	926122	926935	-	YDR231C
chrIV	927201	929279	+	YDR232W
chrIV	929324	930416	-	YDR233C
chrIV	931102	933312	+	YDR234W
chrIV	933504	935221	+	YDR235W
chrIV	935127	935917	-	YDR236C
chrIV	936473	937619	+	YDR237W
chrIV	937699	940845	-	YDR238C
chrIV	940977	943429	-	YDR239C
chrIV	943615	945172	-	YDR240C
chrIV	945151	945438	+	YDR241W
chrIV	946711	948551	+	YDR242W
chrIV	948499	950313	-	YDR243C
chrIV	950538	952595	+	YDR244W
chrIV	952716	954124	+	YDR245W
chrIV	954253	955101	+	YDR246W
chrIV	955133	955333	+	YDR246W-A
chrIV	955644	957748	+	YDR247W
chrIV	957671	958405	-	YDR248C
chrIV	958567	959860	-	YDR249C
chrIV	960086	960361	-	YDR250C
chrIV	960308	963059	+	YDR251W
chrIV	963410	963991	+	YDR252W
chrIV	963910	964768	-	YDR253C
chrIV	965041	966520	+	YDR254W
chrIV	966253	967867	-	YDR255C
chrIV	967953	969722	-	YDR256C
chrIV	969675	971487	-	YDR257C
chrIV	971702	974272	-	YDR258C
chrIV	974487	976003	-	YDR259C
chrIV	976344	977269	-	YDR260C
chrIV	977407	979244	-	YDR261C
chrIV	981462	982778	+	YDR261W-A
chrIV	981462	986775	+	YDR261W-B
chrIV	987534	992349	-	YDR261C-D
chrIV	991027	992349	-	YDR261C-C
chrIV	993123	994148	+	YDR262W
chrIV	994016	995633	-	YDR263C
chrIV	995755	998349	-	YDR264C
chrIV	998832	1000064	+	YDR265W
chrIV	999970	1002239	-	YDR266C
chrIV	1002372	1003571	-	YDR267C
chrIV	1003953	1005246	+	YDR268W
chrIV	1005665	1005988	-	YDR269C
chrIV	1005596	1008767	+	YDR270W
chrIV	1007970	1008757	-	YDR271C
chrIV	1008953	1009877	+	YDR272W
chrIV	1010133	1011306	+	YDR273W
chrIV	1011589	1011960	-	YDR274C
chrIV	1012266	1013244	+	YDR275W
chrIV	1013284	1013684	-	YDR276C
chrIV	1014210	1015860	-	YDR277C
chrIV	1017001	1017318	-	YDR278C
chrIV	1019290	1020447	+	YDR279W
chrIV	1020639	1021768	+	YDR280W
chrIV	1021831	1022352	-	YDR281C
chrIV	1023319	1024762	-	YDR282C
chrIV	1025070	1030049	-	YDR283C
chrIV	1030463	1031700	-	YDR284C
chrIV	1032436	1035063	+	YDR285W
chrIV	1035145	1035581	-	YDR286C
chrIV	1035963	1036959	+	YDR287W
chrIV	1037156	1038269	+	YDR288W
chrIV	1038212	1039535	-	YDR289C
chrIV	1039370	1039699	+	YDR290W
chrIV	1039728	1042961	+	YDR291W
chrIV	1043067	1045143	-	YDR292C
chrIV	1045640	1049392	-	YDR293C
chrIV	1050405	1052266	-	YDR294C
chrIV	1052542	1054910	-	YDR295C
chrIV	1055159	1055979	+	YDR296W
chrIV	1056520	1057770	+	YDR297W
chrIV	1057999	1058932	-	YDR298C
chrIV	1059575	1061308	+	YDR299W
chrIV	1061395	1062843	-	YDR300C
chrIV	1063282	1067559	+	YDR301W
chrIV	1067688	1068463	+	YDR302W
chrIV	1068622	1071678	-	YDR303C
chrIV	1071808	1072587	-	YDR304C
chrIV	1072681	1073471	-	YDR305C
chrIV	1073640	1075223	-	YDR306C
chrIV	1075806	1077994	+	YDR307W
chrIV	1077919	1078490	-	YDR308C
chrIV	1079031	1080249	-	YDR309C
chrIV	1080933	1084594	-	YDR310C
chrIV	1085040	1087095	+	YDR311W
chrIV	1087549	1089041	+	YDR312W
chrIV	1089041	1090098	-	YDR313C
chrIV	1090326	1092549	-	YDR314C
chrIV	1092606	1093633	-	YDR315C
chrIV	1093740	1095257	+	YDR316W
chrIV	1096064	1097386	+	YDR316W-A
chrIV	1096064	1101332	+	YDR316W-B
chrIV	1102150	1103509	+	YDR317W
chrIV	1103742	1105057	+	YDR318W
chrIV	1104929	1105906	-	YDR319C
chrIV	1106004	1108126	-	YDR320C
chrIV	1108201	1108521	-	YDR320C-A
chrIV	1108250	1108600	+	YDR320W-B
chrIV	1108671	1109952	+	YDR321W
chrIV	1110563	1111786	+	YDR322W
chrIV	1111797	1112311	-	YDR322C-A
chrIV	1112333	1114057	-	YDR323C
chrIV	1114253	1116725	-	YDR324C
chrIV	1117109	1120330	+	YDR325W
chrIV	1120609	1124925	-	YDR326C
chrIV	1125302	1125628	+	YDR327W
chrIV	1125241	1126085	-	YDR328C
chrIV	1126197	1127617	-	YDR329C
chrIV	1127813	1129581	+	YDR330W
chrIV	1129567	1130937	+	YDR331W
chrIV	1130976	1133149	+	YDR332W
chrIV	1133044	1135468	-	YDR333C
chrIV	1135932	1140476	+	YDR334W
chrIV	1140811	1144932	+	YDR335W
chrIV	1145085	1146097	+	YDR336W
chrIV	1146270	1147231	+	YDR337W
chrIV	1147245	1149525	-	YDR338C
chrIV	1149860	1150538	-	YDR339C
chrIV	1150881	1151183	+	YDR340W
chrIV	1151715	1153647	-	YDR341C
chrIV	1154074	1156019	-	YDR342C
chrIV	1159513	1161406	-	YDR343C
chrIV	1162006	1162449	-	YDR344C
chrIV	1162818	1164692	-	YDR345C
chrIV	1166899	1168816	-	YDR346C
chrIV	1169114	1170260	+	YDR347W
chrIV	1170152	1172024	-	YDR348C
chrIV	1172264	1174281	-	YDR349C
chrIV	1176045	1178202	-	YDR350C
chrIV	1178617	1181413	+	YDR351W
chrIV	1181613	1182991	+	YDR352W
chrIV	1183251	1184329	+	YDR353W
chrIV	1184671	1185958	+	YDR354W
chrIV	1185139	1185282	-	YDR354C-A
chrIV	1186067	1186369	-	YDR355C
chrIV	1186080	1189215	+	YDR356W
chrIV	1189132	1189553	-	YDR357C
chrIV	1190007	1191893	+	YDR358W
chrIV	1191814	1195190	-	YDR359C
chrIV	1194598	1195032	+	YDR360W
chrIV	1195161	1196297	-	YDR361C
chrIV	1196628	1198807	-	YDR362C
chrIV	1199007	1200721	+	YDR363W
chrIV	1202106	1202577	+	YDR363W-A
chrIV	1202470	1204233	-	YDR364C
chrIV	1204405	1206453	-	YDR365C
chrIV	1206997	1212265	+	YDR365W-B
chrIV	1206997	1208319	+	YDR365W-A
chrIV	1212438	1212836	-	YDR366C
chrIV	1212792	1213650	+	YDR367W
chrIV	1213853	1215004	+	YDR368W
chrIV	1214910	1217592	-	YDR369C
chrIV	1217728	1219120	-	YDR370C
